page_id,route,final_status,generation_allowed,source_sheet,source_row,k_present,output_path,output_exists_after,action
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c6a9-c0b0-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c6a9-c0b0-b3d9/region_tutor,HOLD,false,서울,235,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c6a9-c0b0-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c6d0-d6a8-b85c-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c6d0-d6a8-b85c-b3d9/region_tutor,HOLD,false,서울,236,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c6d0-d6a8-b85c-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c774-cd0c-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c774-cd0c-b3d9/region_tutor,HOLD,false,서울,237,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c774-cd0c-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c774-d0dc-c6d0-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c774-d0dc-c6d0-b3d9/region_tutor,HOLD,false,서울,238,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c774-d0dc-c6d0-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c8fc-c131-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c8fc-c131-b3d9/region_tutor,HOLD,false,서울,239,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c8fc-c131-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ccad-c554-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-ccad-c554-b3d9/region_tutor,HOLD,false,서울,240,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-ccad-c554-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ccad-d30c-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-ccad-d30c-b3d9/region_tutor,HOLD,false,서울,241,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-ccad-d30c-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d55c-ac15-b85c-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-d55c-ac15-b85c-b3d9/region_tutor,HOLD,false,서울,242,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-d55c-ac15-b85c-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d55c-b0a8-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-d55c-b0a8-b3d9/region_tutor,HOLD,false,서울,243,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-d55c-b0a8-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d6a8-cc3d-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-d6a8-cc3d-b3d9/region_tutor,HOLD,false,서울,244,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-d6a8-cc3d-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d6c4-c554-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-d6c4-c554-b3d9/region_tutor,HOLD,false,서울,245,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-d6c4-c554-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ac08-d604-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-ac08-d604-b3d9/region_tutor,HOLD,false,서울,246,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-ac08-d604-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ad6c-c0b0-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-ad6c-c0b0-b3d9/region_tutor,HOLD,false,서울,247,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-ad6c-c0b0-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b179-bc88-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-b179-bc88-b3d9/region_tutor,HOLD,false,서울,248,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-b179-bc88-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b300-c870-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-b300-c870-b3d9/region_tutor,HOLD,false,서울,249,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-b300-c870-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bd88-ad11-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-bd88-ad11-b3d9/region_tutor,HOLD,false,서울,250,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-bd88-ad11-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c218-c0c9-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c218-c0c9-b3d9/region_tutor,HOLD,false,서울,251,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c218-c0c9-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c5ed-cd0c-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c5ed-cd0c-b3d9/region_tutor,HOLD,false,서울,253,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c5ed-cd0c-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c751-c554-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c751-c554-b3d9/region_tutor,HOLD,false,서울,254,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c751-c554-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c99d-c0b0-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c99d-c0b0-b3d9/region_tutor,HOLD,false,서울,255,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c99d-c0b0-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c9c4-ad00-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c9c4-ad00-b3d9/region_tutor,HOLD,false,서울,256,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c9c4-ad00-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ac00-d68c-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-ac00-d68c-b3d9/region_tutor,HOLD,false,서울,257,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-ac00-d68c-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-acac-c9c0-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-acac-c9c0-b3d9/region_tutor,HOLD,false,서울,258,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-acac-c9c0-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-acbd-c6b4-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-acbd-c6b4-b3d9/region_tutor,HOLD,false,서울,259,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-acbd-c6b4-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-acc4-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-acc4-b3d9/region_tutor,HOLD,false,서울,260,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-acc4-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-acf5-d3c9-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-acf5-d3c9-b3d9/region_tutor,HOLD,false,서울,261,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-acf5-d3c9-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ad00-c218-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-ad00-c218-b3d9/region_tutor,HOLD,false,서울,262,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-ad00-c218-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ad00-cca0-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-ad00-cca0-b3d9/region_tutor,HOLD,false,서울,263,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-ad00-cca0-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ad00-d6c8-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-ad00-d6c8-b3d9/region_tutor,HOLD,false,서울,264,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-ad00-d6c8-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ad50-b0a8-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-ad50-b0a8-b3d9/region_tutor,HOLD,false,서울,265,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-ad50-b0a8-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ad50-bd81-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-ad50-bd81-b3d9/region_tutor,HOLD,false,서울,266,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-ad50-bd81-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ad6c-ae30-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-ad6c-ae30-b3d9/region_tutor,HOLD,false,서울,267,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-ad6c-ae30-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ad81-c815-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-ad81-c815-b3d9/region_tutor,HOLD,false,서울,268,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-ad81-c815-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ad8c-b18d-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-ad8c-b18d-b3d9/region_tutor,HOLD,false,서울,269,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-ad8c-b18d-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b099-c6d0-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-b099-c6d0-b3d9/region_tutor,HOLD,false,서울,270,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-b099-c6d0-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b0b4-c218-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-b0b4-c218-b3d9/region_tutor,HOLD,false,서울,271,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-b0b4-c218-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b0b4-c790-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-b0b4-c790-b3d9/region_tutor,HOLD,false,서울,272,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-b0b4-c790-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b204-c0c1-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-b204-c0c1-b3d9/region_tutor,HOLD,false,서울,273,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-b204-c0c1-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b204-d558-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-b204-d558-b3d9/region_tutor,HOLD,false,서울,274,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-b204-d558-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b2f9-c8fc-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-b2f9-c8fc-b3d9/region_tutor,HOLD,false,서울,275,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-b2f9-c8fc-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b3c4-b834-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-b3c4-b834-b3d9/region_tutor,HOLD,false,서울,276,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-b3c4-b834-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b3c8-c758-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-b3c8-c758-b3d9/region_tutor,HOLD,false,서울,277,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-b3c8-c758-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b3d9-c22d-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-b3d9-c22d-b3d9/region_tutor,HOLD,false,서울,278,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-b3d9-c22d-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ba85-b95c-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-ba85-b95c-b3d9/region_tutor,HOLD,false,서울,279,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-ba85-b95c-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bb34-c545-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-bb34-c545-b3d9/region_tutor,HOLD,false,서울,280,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-bb34-c545-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bb18-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-bb18-b3d9/region_tutor,HOLD,false,서울,281,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-bb18-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bd09-c775-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-bd09-c775-b3d9/region_tutor,HOLD,false,서울,282,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-bd09-c775-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bd80-c554-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-bd80-c554-b3d9/region_tutor,HOLD,false,서울,283,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-bd80-c554-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c0ac-ac04-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c0ac-ac04-b3d9/region_tutor,HOLD,false,서울,284,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c0ac-ac04-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c0ac-c9c1-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c0ac-c9c1-b3d9/region_tutor,HOLD,false,서울,285,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c0ac-c9c1-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c0bc-ccad-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c0bc-ccad-b3d9/region_tutor,HOLD,false,서울,286,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c0bc-ccad-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c11c-b9b0-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c11c-b9b0-b3d9/region_tutor,HOLD,false,서울,287,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c11c-b9b0-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c138-c885-b85c:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c138-c885-b85c/region_tutor,HOLD,false,서울,288,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c138-c885-b85c\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c18c-aca9-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c18c-aca9-b3d9/region_tutor,HOLD,false,서울,289,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c18c-aca9-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c1a1-c6d4-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c1a1-c6d4-b3d9/region_tutor,HOLD,false,서울,290,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c1a1-c6d4-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c218-c1a1-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c218-c1a1-b3d9/region_tutor,HOLD,false,서울,291,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c218-c1a1-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c22d-c778-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c22d-c778-b3d9/region_tutor,HOLD,false,서울,292,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c22d-c778-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c2e0-bb38-b85c-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c2e0-bb38-b85c-b3d9/region_tutor,HOLD,false,서울,293,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c2e0-bb38-b85c-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c2e0-c601-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c2e0-c601-b3d9/region_tutor,HOLD,false,서울,294,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c2e0-c601-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c548-ad6d-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c548-ad6d-b3d9/region_tutor,HOLD,false,서울,295,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c548-ad6d-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c5f0-ac74-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c5f0-ac74-b3d9/region_tutor,HOLD,false,서울,296,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c5f0-ac74-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c5f0-c9c0-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c5f0-c9c0-b3d9/region_tutor,HOLD,false,서울,297,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c5f0-c9c0-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c608-c9c0-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c608-c9c0-b3d9/region_tutor,HOLD,false,서울,298,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c608-c9c0-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c625-c778-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c625-c778-b3d9/region_tutor,HOLD,false,서울,299,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c625-c778-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c640-b8e1-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c640-b8e1-b3d9/region_tutor,HOLD,false,서울,300,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c640-b8e1-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c6b4-b2c8-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c6b4-b2c8-b3d9/region_tutor,HOLD,false,서울,301,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c6b4-b2c8-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c6d0-b0a8-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c6d0-b0a8-b3d9/region_tutor,HOLD,false,서울,302,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c6d0-b0a8-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c6d0-c11c-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c6d0-c11c-b3d9/region_tutor,HOLD,false,서울,303,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c6d0-c11c-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c774-d654-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c774-d654-b3d9/region_tutor,HOLD,false,서울,304,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c774-d654-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c775-c120-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c775-c120-b3d9/region_tutor,HOLD,false,서울,305,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c775-c120-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c778-c0ac-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c778-c0ac-b3d9/region_tutor,HOLD,false,서울,306,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c778-c0ac-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c778-c758-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c778-c758-b3d9/region_tutor,HOLD,false,서울,307,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c778-c758-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c7a5-c0ac-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c7a5-c0ac-b3d9/region_tutor,HOLD,false,서울,308,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c7a5-c0ac-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c7ac-b3d9:region_tutor,/tutor/seoul-kr-c911-b791-ad6c-kr-c7ac-b3d9/region_tutor,HOLD,false,서울,309,false,C:\프로젝트\tutorplan\output\tutor\seoul-kr-c911-b791-ad6c-kr-c7ac-b3d9\region_tutor\index.html,False,HOLD_NO_FILE
